SerialNo;Substation;datetime;P_GEN_MAX;P_GEN_MIN
3067E69020456129;Forest Road;12/09/2014 19:00;0.033;0.002
3067E69020456129;Forest Road;12/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;12/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;12/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;12/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 06:00;0.003;0.002
3067E69020456129;Forest Road;13/09/2014 07:00;0.221;0.023
3067E69020456129;Forest Road;13/09/2014 08:00;0.470;0.250
3067E69020456129;Forest Road;13/09/2014 09:00;0.924;0.433
3067E69020456129;Forest Road;13/09/2014 10:00;1.266;0.572
3067E69020456129;Forest Road;13/09/2014 11:00;1.233;0.557
3067E69020456129;Forest Road;13/09/2014 12:00;0.756;0.416
3067E69020456129;Forest Road;13/09/2014 13:00;2.331;0.536
3067E69020456129;Forest Road;13/09/2014 14:00;2.215;0.617
3067E69020456129;Forest Road;13/09/2014 15:00;2.038;0.442
3067E69020456129;Forest Road;13/09/2014 16:00;1.803;0.319
3067E69020456129;Forest Road;13/09/2014 17:00;0.878;0.230
3067E69020456129;Forest Road;13/09/2014 18:00;0.165;0.026
3067E69020456129;Forest Road;13/09/2014 19:00;0.004;0.002
3067E69020456129;Forest Road;13/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;13/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 07:00;0.137;0.008
3067E69020456129;Forest Road;14/09/2014 08:00;0.512;0.210
3067E69020456129;Forest Road;14/09/2014 09:00;0.860;0.644
3067E69020456129;Forest Road;14/09/2014 10:00;1.301;0.755
3067E69020456129;Forest Road;14/09/2014 11:00;1.814;0.655
3067E69020456129;Forest Road;14/09/2014 12:00;1.694;0.454
3067E69020456129;Forest Road;14/09/2014 13:00;1.069;0.234
3067E69020456129;Forest Road;14/09/2014 14:00;2.102;0.599
3067E69020456129;Forest Road;14/09/2014 15:00;1.881;0.271
3067E69020456129;Forest Road;14/09/2014 16:00;1.725;0.214
3067E69020456129;Forest Road;14/09/2014 17:00;1.266;0.334
3067E69020456129;Forest Road;14/09/2014 18:00;0.183;0.016
3067E69020456129;Forest Road;14/09/2014 19:00;0.003;0.002
3067E69020456129;Forest Road;14/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;14/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 07:00;0.187;0.005
3067E69020456129;Forest Road;15/09/2014 08:00;0.536;0.238
3067E69020456129;Forest Road;15/09/2014 09:00;0.809;0.364
3067E69020456129;Forest Road;15/09/2014 10:00;1.515;0.742
3067E69020456129;Forest Road;15/09/2014 11:00;2.040;1.658
3067E69020456129;Forest Road;15/09/2014 12:00;1.556;0.583
3067E69020456129;Forest Road;15/09/2014 13:00;1.699;0.455
3067E69020456129;Forest Road;15/09/2014 14:00;2.546;0.380
3067E69020456129;Forest Road;15/09/2014 15:00;1.653;0.627
3067E69020456129;Forest Road;15/09/2014 16:00;1.815;0.566
3067E69020456129;Forest Road;15/09/2014 17:00;0.983;0.066
3067E69020456129;Forest Road;15/09/2014 18:00;0.091;0.034
3067E69020456129;Forest Road;15/09/2014 19:00;0.009;0.002
3067E69020456129;Forest Road;15/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;15/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 07:00;0.085;0.003
3067E69020456129;Forest Road;16/09/2014 08:00;0.090;0.057
3067E69020456129;Forest Road;16/09/2014 09:00;0.492;0.175
3067E69020456129;Forest Road;16/09/2014 10:00;1.374;0.735
3067E69020456129;Forest Road;16/09/2014 11:00;2.048;1.207
3067E69020456129;Forest Road;16/09/2014 12:00;2.244;1.561
3067E69020456129;Forest Road;16/09/2014 13:00;2.184;1.266
3067E69020456129;Forest Road;16/09/2014 14:00;2.044;1.453
3067E69020456129;Forest Road;16/09/2014 15:00;1.824;1.395
3067E69020456129;Forest Road;16/09/2014 16:00;1.357;0.998
3067E69020456129;Forest Road;16/09/2014 17:00;0.920;0.215
3067E69020456129;Forest Road;16/09/2014 18:00;0.192;0.027
3067E69020456129;Forest Road;16/09/2014 19:00;0.003;0.002
3067E69020456129;Forest Road;16/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;16/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 07:00;0.040;0.002
3067E69020456129;Forest Road;17/09/2014 08:00;0.097;0.050
3067E69020456129;Forest Road;17/09/2014 09:00;0.218;0.127
3067E69020456129;Forest Road;17/09/2014 10:00;0.298;0.222
3067E69020456129;Forest Road;17/09/2014 11:00;0.431;0.248
3067E69020456129;Forest Road;17/09/2014 12:00;0.629;0.471
3067E69020456129;Forest Road;17/09/2014 13:00;1.160;0.540
3067E69020456129;Forest Road;17/09/2014 14:00;1.577;0.968
3067E69020456129;Forest Road;17/09/2014 15:00;1.434;0.559
3067E69020456129;Forest Road;17/09/2014 16:00;1.400;0.540
3067E69020456129;Forest Road;17/09/2014 17:00;0.581;0.123
3067E69020456129;Forest Road;17/09/2014 18:00;0.105;0.004
3067E69020456129;Forest Road;17/09/2014 19:00;0.003;0.002
3067E69020456129;Forest Road;17/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;17/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 07:00;0.122;0.003
3067E69020456129;Forest Road;18/09/2014 08:00;0.304;0.151
3067E69020456129;Forest Road;18/09/2014 09:00;0.783;0.333
3067E69020456129;Forest Road;18/09/2014 10:00;1.271;1.036
3067E69020456129;Forest Road;18/09/2014 11:00;1.711;1.324
3067E69020456129;Forest Road;18/09/2014 12:00;2.097;1.719
3067E69020456129;Forest Road;18/09/2014 13:00;1.829;1.458
3067E69020456129;Forest Road;18/09/2014 14:00;1.448;1.207
3067E69020456129;Forest Road;18/09/2014 15:00;1.777;1.033
3067E69020456129;Forest Road;18/09/2014 16:00;1.670;1.041
3067E69020456129;Forest Road;18/09/2014 17:00;0.897;0.316
3067E69020456129;Forest Road;18/09/2014 18:00;0.251;0.019
3067E69020456129;Forest Road;18/09/2014 19:00;0.003;0.002
3067E69020456129;Forest Road;18/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;18/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 07:00;0.115;0.002
3067E69020456129;Forest Road;19/09/2014 08:00;0.354;0.073
3067E69020456129;Forest Road;19/09/2014 09:00;0.900;0.385
3067E69020456129;Forest Road;19/09/2014 10:00;0.882;0.318
3067E69020456129;Forest Road;19/09/2014 11:00;1.386;0.689
3067E69020456129;Forest Road;19/09/2014 12:00;1.816;1.049
3067E69020456129;Forest Road;19/09/2014 13:00;2.148;1.030
3067E69020456129;Forest Road;19/09/2014 14:00;2.084;1.807
3067E69020456129;Forest Road;19/09/2014 15:00;1.843;1.641
3067E69020456129;Forest Road;19/09/2014 16:00;1.422;0.605
3067E69020456129;Forest Road;19/09/2014 17:00;0.806;0.166
3067E69020456129;Forest Road;19/09/2014 18:00;0.138;0.003
3067E69020456129;Forest Road;19/09/2014 19:00;0.003;0.002
3067E69020456129;Forest Road;19/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;19/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 07:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 08:00;0.003;0.002
3067E69020456129;Forest Road;20/09/2014 09:00;0.616;0.003
3067E69020456129;Forest Road;20/09/2014 10:00;1.039;0.345
3067E69020456129;Forest Road;20/09/2014 11:00;1.736;0.291
3067E69020456129;Forest Road;20/09/2014 12:00;0.573;0.309
3067E69020456129;Forest Road;20/09/2014 13:00;0.639;0.392
3067E69020456129;Forest Road;20/09/2014 14:00;0.677;0.187
3067E69020456129;Forest Road;20/09/2014 15:00;0.290;0.080
3067E69020456129;Forest Road;20/09/2014 16:00;0.100;0.049
3067E69020456129;Forest Road;20/09/2014 17:00;0.083;0.003
3067E69020456129;Forest Road;20/09/2014 18:00;0.003;0.002
3067E69020456129;Forest Road;20/09/2014 19:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;20/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 07:00;0.109;0.003
3067E69020456129;Forest Road;21/09/2014 08:00;0.544;0.173
3067E69020456129;Forest Road;21/09/2014 09:00;0.658;0.491
3067E69020456129;Forest Road;21/09/2014 10:00;1.198;0.488
3067E69020456129;Forest Road;21/09/2014 11:00;2.017;0.567
3067E69020456129;Forest Road;21/09/2014 12:00;2.158;0.282
3067E69020456129;Forest Road;21/09/2014 13:00;1.213;0.421
3067E69020456129;Forest Road;21/09/2014 14:00;2.116;0.905
3067E69020456129;Forest Road;21/09/2014 15:00;1.564;0.231
3067E69020456129;Forest Road;21/09/2014 16:00;1.457;0.752
3067E69020456129;Forest Road;21/09/2014 17:00;0.557;0.154
3067E69020456129;Forest Road;21/09/2014 18:00;0.187;0.003
3067E69020456129;Forest Road;21/09/2014 19:00;0.003;0.002
3067E69020456129;Forest Road;21/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;21/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 07:00;0.146;0.002
3067E69020456129;Forest Road;22/09/2014 08:00;0.742;0.186
3067E69020456129;Forest Road;22/09/2014 09:00;0.728;0.660
3067E69020456129;Forest Road;22/09/2014 10:00;1.398;0.734
3067E69020456129;Forest Road;22/09/2014 11:00;2.016;1.262
3067E69020456129;Forest Road;22/09/2014 12:00;2.206;1.562
3067E69020456129;Forest Road;22/09/2014 13:00;2.374;1.420
3067E69020456129;Forest Road;22/09/2014 14:00;2.146;0.937
3067E69020456129;Forest Road;22/09/2014 15:00;1.673;0.530
3067E69020456129;Forest Road;22/09/2014 16:00;1.616;0.578
3067E69020456129;Forest Road;22/09/2014 17:00;0.370;0.148
3067E69020456129;Forest Road;22/09/2014 18:00;0.155;0.003
3067E69020456129;Forest Road;22/09/2014 19:00;0.003;0.002
3067E69020456129;Forest Road;22/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;22/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 07:00;0.100;0.003
3067E69020456129;Forest Road;23/09/2014 08:00;0.393;0.144
3067E69020456129;Forest Road;23/09/2014 09:00;0.718;0.353
3067E69020456129;Forest Road;23/09/2014 10:00;0.681;0.479
3067E69020456129;Forest Road;23/09/2014 11:00;0.839;0.569
3067E69020456129;Forest Road;23/09/2014 12:00;1.528;0.668
3067E69020456129;Forest Road;23/09/2014 13:00;1.648;1.176
3067E69020456129;Forest Road;23/09/2014 14:00;2.205;1.354
3067E69020456129;Forest Road;23/09/2014 15:00;1.295;0.965
3067E69020456129;Forest Road;23/09/2014 16:00;0.948;0.385
3067E69020456129;Forest Road;23/09/2014 17:00;0.334;0.136
3067E69020456129;Forest Road;23/09/2014 18:00;0.108;0.002
3067E69020456129;Forest Road;23/09/2014 19:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;23/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 07:00;0.063;0.002
3067E69020456129;Forest Road;24/09/2014 08:00;0.386;0.063
3067E69020456129;Forest Road;24/09/2014 09:00;0.804;0.053
3067E69020456129;Forest Road;24/09/2014 10:00;0.364;0.088
3067E69020456129;Forest Road;24/09/2014 11:00;1.997;0.909
3067E69020456129;Forest Road;24/09/2014 12:00;2.281;1.494
3067E69020456129;Forest Road;24/09/2014 13:00;2.549;0.319
3067E69020456129;Forest Road;24/09/2014 14:00;1.871;0.408
3067E69020456129;Forest Road;24/09/2014 15:00;1.960;0.503
3067E69020456129;Forest Road;24/09/2014 16:00;1.836;0.276
3067E69020456129;Forest Road;24/09/2014 17:00;0.250;0.060
3067E69020456129;Forest Road;24/09/2014 18:00;0.066;0.003
3067E69020456129;Forest Road;24/09/2014 19:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;24/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 07:00;0.093;0.002
3067E69020456129;Forest Road;25/09/2014 08:00;0.537;0.135
3067E69020456129;Forest Road;25/09/2014 09:00;0.802;0.538
3067E69020456129;Forest Road;25/09/2014 10:00;1.303;0.740
3067E69020456129;Forest Road;25/09/2014 11:00;1.734;0.874
3067E69020456129;Forest Road;25/09/2014 12:00;2.329;1.639
3067E69020456129;Forest Road;25/09/2014 13:00;2.396;0.834
3067E69020456129;Forest Road;25/09/2014 14:00;1.508;0.565
3067E69020456129;Forest Road;25/09/2014 15:00;2.266;0.829
3067E69020456129;Forest Road;25/09/2014 16:00;1.717;0.187
3067E69020456129;Forest Road;25/09/2014 17:00;0.237;0.108
3067E69020456129;Forest Road;25/09/2014 18:00;0.076;0.002
3067E69020456129;Forest Road;25/09/2014 19:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;25/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 07:00;0.013;0.002
3067E69020456129;Forest Road;26/09/2014 08:00;0.395;0.034
3067E69020456129;Forest Road;26/09/2014 09:00;0.853;0.366
3067E69020456129;Forest Road;26/09/2014 10:00;1.216;0.298
3067E69020456129;Forest Road;26/09/2014 11:00;0.927;0.458
3067E69020456129;Forest Road;26/09/2014 12:00;0.919;0.179
3067E69020456129;Forest Road;26/09/2014 13:00;2.047;0.211
3067E69020456129;Forest Road;26/09/2014 14:00;1.331;0.255
3067E69020456129;Forest Road;26/09/2014 15:00;2.098;0.934
3067E69020456129;Forest Road;26/09/2014 16:00;1.131;0.267
3067E69020456129;Forest Road;26/09/2014 17:00;0.142;0.073
3067E69020456129;Forest Road;26/09/2014 18:00;0.068;0.002
3067E69020456129;Forest Road;26/09/2014 19:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 20:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 21:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 22:00;0.002;0.002
3067E69020456129;Forest Road;26/09/2014 23:00;0.002;0.002
3067E69020456129;Forest Road;27/09/2014 00:00;0.002;0.002
3067E69020456129;Forest Road;27/09/2014 01:00;0.002;0.002
3067E69020456129;Forest Road;27/09/2014 02:00;0.002;0.002
3067E69020456129;Forest Road;27/09/2014 03:00;0.002;0.002
3067E69020456129;Forest Road;27/09/2014 04:00;0.002;0.002
3067E69020456129;Forest Road;27/09/2014 05:00;0.002;0.002
3067E69020456129;Forest Road;27/09/2014 06:00;0.002;0.002
3067E69020456129;Forest Road;27/09/2014 07:00;0.052;0.002
3067E69020456129;Forest Road;27/09/2014 08:00;0.187;0.071
3067E69020456129;Forest Road;27/09/2014 09:00;0.305;0.214
3067E69020456129;Forest Road;27/09/2014 10:00;0.521;0.307
3067E69020456129;Forest Road;27/09/2014 11:00;0.941;0.603
